entity_id,name,domain,first_year,origin_domain,origin_year
E_78949a7517,answers,SA,2021.0,QA,2012.0
E_78949a7517,answers,DIA,2023.0,QA,2012.0
E_78949a7517,answers,MT,2023.0,QA,2012.0
E_78b0558184,qualitative,DIA,2022.0,DIA,2022.0
E_78b0558184,qualitative,QA,2022.0,DIA,2022.0
E_78b0558184,qualitative,SA,2022.0,DIA,2022.0
E_78b0558184,qualitative,SUM,2022.0,DIA,2022.0
E_78b0558184,qualitative,MT,2023.0,DIA,2022.0
E_78b381bb85,important role,SA,2014.0,SA,2014.0
E_78b381bb85,important role,QA,2015.0,SA,2014.0
E_78b381bb85,important role,MT,2019.0,SA,2014.0
E_78b381bb85,important role,DIA,2020.0,SA,2014.0
E_78b381bb85,important role,SUM,2021.0,SA,2014.0
E_790fce93bc,besides,DIA,2022.0,QA,2022.0
E_790fce93bc,besides,MT,2022.0,QA,2022.0
E_790fce93bc,besides,QA,2022.0,QA,2022.0
E_790fce93bc,besides,SA,2022.0,QA,2022.0
E_790fce93bc,besides,SUM,2022.0,QA,2022.0
E_79435ad9cf,of the model,MT,2014.0,MT,2014.0
E_79435ad9cf,of the model,QA,2022.0,MT,2014.0
E_79435ad9cf,of the model,SA,2022.0,MT,2014.0
E_79435ad9cf,of the model,SUM,2022.0,MT,2014.0
E_79435ad9cf,of the model,DIA,2023.0,MT,2014.0
E_7984e94726,limitations,SA,2022.0,SA,2022.0
E_7984e94726,limitations,DIA,2023.0,SA,2022.0
E_7984e94726,limitations,MT,2023.0,SA,2022.0
E_7984e94726,limitations,QA,2023.0,SA,2022.0
E_7984e94726,limitations,SUM,2023.0,SA,2022.0
E_79a2c5b09e,parallel data,MT,2010.0,MT,2010.0
E_79a2c5b09e,parallel data,SA,2011.0,MT,2010.0
E_79da17fa16,benefits,MT,2013.0,SA,2013.0
E_79da17fa16,benefits,SA,2013.0,SA,2013.0
E_79da17fa16,benefits,DIA,2018.0,SA,2013.0
E_79da17fa16,benefits,QA,2018.0,SA,2013.0
E_79da17fa16,benefits,SUM,2019.0,SA,2013.0
E_7a1cabeafb,mini-batch,SUM,2010.0,SUM,2010.0
E_7a1cabeafb,mini-batch,MT,2015.0,SUM,2010.0
E_7a1cabeafb,mini-batch,QA,2015.0,SUM,2010.0
E_7a1cabeafb,mini-batch,DIA,2016.0,SUM,2010.0
E_7a1cabeafb,mini-batch,SA,2018.0,SUM,2010.0
E_7b046d3541,all layers,MT,2015.0,MT,2015.0
E_7b046d3541,all layers,QA,2017.0,MT,2015.0
E_7b046d3541,all layers,SA,2018.0,MT,2015.0
E_7b046d3541,all layers,SUM,2019.0,MT,2015.0
E_7b48bdfa34,uncertainty,SA,2012.0,SA,2012.0
E_7b48bdfa34,uncertainty,DIA,2017.0,SA,2012.0
E_7b48bdfa34,uncertainty,MT,2019.0,SA,2012.0
E_7b48bdfa34,uncertainty,QA,2020.0,SA,2012.0
E_7b48bdfa34,uncertainty,SUM,2022.0,SA,2012.0
E_7b5c448ce3,interests,DIA,2022.0,QA,2022.0
E_7b5c448ce3,interests,MT,2022.0,QA,2022.0
E_7b5c448ce3,interests,QA,2022.0,QA,2022.0
E_7b5c448ce3,interests,SA,2022.0,QA,2022.0
E_7b5c448ce3,interests,SUM,2023.0,QA,2022.0
E_7c19187658,neural networks,SA,2013.0,SA,2013.0
E_7c19187658,neural networks,MT,2015.0,SA,2013.0
E_7c19187658,neural networks,QA,2017.0,SA,2013.0
E_7c19187658,neural networks,DIA,2019.0,SA,2013.0
E_7c19187658,neural networks,SUM,2020.0,SA,2013.0
E_7c5bd03b45,literature,DIA,2022.0,DIA,2022.0
E_7c5bd03b45,literature,SA,2022.0,DIA,2022.0
E_7c5bd03b45,literature,MT,2023.0,DIA,2022.0
E_7c5bd03b45,literature,QA,2023.0,DIA,2022.0
E_7c899632ce,transformer architecture,MT,2019.0,MT,2019.0
E_7c899632ce,transformer architecture,QA,2019.0,MT,2019.0
E_7c899632ce,transformer architecture,DIA,2021.0,MT,2019.0
E_7c8cda37ea,provides a comprehensive,MT,2022.0,SA,2022.0
E_7c8cda37ea,provides a comprehensive,QA,2022.0,SA,2022.0
E_7c8cda37ea,provides a comprehensive,SA,2022.0,SA,2022.0
E_7c8cda37ea,provides a comprehensive,DIA,2023.0,SA,2022.0
E_7c8cda37ea,provides a comprehensive,SUM,2023.0,SA,2022.0
E_7caa701b2b,direct,MT,2015.0,MT,2015.0
E_7caa701b2b,direct,DIA,2022.0,MT,2015.0
E_7caa701b2b,direct,QA,2022.0,MT,2015.0
E_7caa701b2b,direct,SA,2022.0,MT,2015.0
E_7caa701b2b,direct,SUM,2022.0,MT,2015.0
E_7cbdd4e997,medical,MT,2015.0,MT,2015.0
E_7cbdd4e997,medical,DIA,2022.0,MT,2015.0
E_7cbdd4e997,medical,QA,2022.0,MT,2015.0
E_7cbdd4e997,medical,SA,2022.0,MT,2015.0
E_7cbdd4e997,medical,SUM,2023.0,MT,2015.0
E_7ddf32e17a,random,MT,2010.0,SA,2010.0
E_7ddf32e17a,random,SA,2010.0,SA,2010.0
E_7ddf32e17a,random,SUM,2011.0,SA,2010.0
E_7ddf32e17a,random,QA,2016.0,SA,2010.0
E_7ddf32e17a,random,DIA,2020.0,SA,2010.0
E_7e15c590f8,word embedding size,SA,2016.0,SA,2016.0
E_7e15c590f8,word embedding size,DIA,2018.0,SA,2016.0
E_7e15c590f8,word embedding size,MT,2019.0,SA,2016.0
E_7e15c590f8,word embedding size,SUM,2019.0,SA,2016.0
E_7e4431ec9d,memnet,SA,2016.0,SA,2016.0
E_7e4431ec9d,memnet,DIA,2019.0,SA,2016.0
E_7e4431ec9d,memnet,QA,2021.0,SA,2016.0
E_7e85bcb66f,critical,DIA,2016.0,DIA,2016.0
E_7e85bcb66f,critical,QA,2019.0,DIA,2016.0
E_7e85bcb66f,critical,SUM,2022.0,DIA,2016.0
E_7e85bcb66f,critical,MT,2023.0,DIA,2016.0
E_7e85bcb66f,critical,SA,2023.0,DIA,2016.0
E_7f46165474,online,QA,2018.0,QA,2018.0
E_7f46165474,online,DIA,2022.0,QA,2018.0
E_7f46165474,online,MT,2022.0,QA,2018.0
E_7f46165474,online,SA,2022.0,QA,2018.0
E_7f46165474,online,SUM,2022.0,QA,2018.0
E_7f612b9656,mitochondrial,DIA,2022.0,DIA,2022.0
E_7f612b9656,mitochondrial,MT,2022.0,DIA,2022.0
E_7f612b9656,mitochondrial,QA,2022.0,DIA,2022.0
E_7f612b9656,mitochondrial,SUM,2022.0,DIA,2022.0
E_7f6f42fe60,reranking,MT,2010.0,MT,2010.0
E_7f6f42fe60,reranking,DIA,2017.0,MT,2010.0
E_7f6f42fe60,reranking,QA,2020.0,MT,2010.0
E_7f6f42fe60,reranking,SA,2021.0,MT,2010.0
E_8002477499,adversarial training,DIA,2018.0,DIA,2018.0
E_8002477499,adversarial training,MT,2018.0,DIA,2018.0
E_8002477499,adversarial training,QA,2018.0,DIA,2018.0
E_8002477499,adversarial training,SA,2018.0,DIA,2018.0
E_801082d565,models : methods,DIA,2022.0,DIA,2022.0
E_801082d565,models : methods,QA,2022.0,DIA,2022.0
E_801082d565,models : methods,SA,2022.0,DIA,2022.0
E_801082d565,models : methods,MT,2023.0,DIA,2022.0
E_802024b279,successful,SA,2013.0,SA,2013.0
E_802024b279,successful,MT,2019.0,SA,2013.0
E_802024b279,successful,DIA,2022.0,SA,2013.0
E_802024b279,successful,QA,2022.0,SA,2013.0
E_802024b279,successful,SUM,2023.0,SA,2013.0
E_8028f68f9c,two variants,MT,2011.0,MT,2011.0
E_8028f68f9c,two variants,DIA,2019.0,MT,2011.0
E_8028f68f9c,two variants,SA,2019.0,MT,2011.0
E_8028f68f9c,two variants,SUM,2019.0,MT,2011.0
E_8028f68f9c,two variants,QA,2020.0,MT,2011.0
E_804266f946,tweets,SA,2011.0,SA,2011.0
E_804266f946,tweets,QA,2020.0,SA,2011.0
E_804266f946,tweets,MT,2021.0,SA,2011.0
E_8154f2ab36,recent,DIA,2022.0,DIA,2022.0
E_8154f2ab36,recent,MT,2022.0,DIA,2022.0
E_8154f2ab36,recent,QA,2022.0,DIA,2022.0
E_8154f2ab36,recent,SA,2022.0,DIA,2022.0
E_8154f2ab36,recent,SUM,2022.0,DIA,2022.0
E_8175469f5b,japanese,MT,2010.0,MT,2010.0
E_8175469f5b,japanese,SA,2021.0,MT,2010.0
E_8175469f5b,japanese,DIA,2023.0,MT,2010.0
E_8175469f5b,japanese,QA,2023.0,MT,2010.0
E_817a4becef,very well,SA,2012.0,SA,2012.0
E_817a4becef,very well,MT,2013.0,SA,2012.0
E_817a4becef,very well,DIA,2018.0,SA,2012.0
E_817a4becef,very well,QA,2018.0,SA,2012.0
E_818fbcf1b0,first baseline,MT,2012.0,MT,2012.0
E_818fbcf1b0,first baseline,QA,2016.0,MT,2012.0
E_818fbcf1b0,first baseline,SUM,2018.0,MT,2012.0
E_818fbcf1b0,first baseline,DIA,2020.0,MT,2012.0
E_818fbcf1b0,first baseline,SA,2021.0,MT,2012.0
E_81f6b75453,validation loss,QA,2017.0,SA,2017.0
E_81f6b75453,validation loss,SA,2017.0,SA,2017.0
E_81f6b75453,validation loss,DIA,2018.0,SA,2017.0
E_81f6b75453,validation loss,MT,2018.0,SA,2017.0
E_8208271618,positive,SA,2012.0,SA,2012.0
E_8208271618,positive,MT,2013.0,SA,2012.0
E_8208271618,positive,DIA,2022.0,SA,2012.0
E_8208271618,positive,QA,2022.0,SA,2012.0
E_8208271618,positive,SUM,2022.0,SA,2012.0
E_82949c20cd,best model,MT,2012.0,MT,2012.0
E_82949c20cd,best model,SA,2013.0,MT,2012.0
E_82949c20cd,best model,DIA,2017.0,MT,2012.0
E_82949c20cd,best model,QA,2017.0,MT,2012.0
E_82949c20cd,best model,SUM,2018.0,MT,2012.0
E_8297a3cc29,accuracies,SA,2012.0,SA,2012.0
E_8297a3cc29,accuracies,MT,2017.0,SA,2012.0
E_8297a3cc29,accuracies,QA,2017.0,SA,2012.0
E_8297a3cc29,accuracies,DIA,2019.0,SA,2012.0
E_832fea3806,our experiments,MT,2013.0,MT,2013.0
E_832fea3806,our experiments,QA,2015.0,MT,2013.0
E_832fea3806,our experiments,SA,2017.0,MT,2013.0
E_832fea3806,our experiments,SUM,2018.0,MT,2013.0
E_832fea3806,our experiments,DIA,2019.0,MT,2013.0
E_833197b84f,domain adaptation,MT,2013.0,MT,2013.0
E_833197b84f,domain adaptation,SA,2014.0,MT,2013.0
E_833197b84f,domain adaptation,QA,2018.0,MT,2013.0
E_83826e31e6,best result,MT,2012.0,MT,2012.0
E_83826e31e6,best result,SA,2015.0,MT,2012.0
E_83826e31e6,best result,SUM,2015.0,MT,2012.0
E_83826e31e6,best result,QA,2017.0,MT,2012.0
E_83826e31e6,best result,DIA,2019.0,MT,2012.0
E_83ec45960b,technology,MT,2010.0,MT,2010.0
E_83ec45960b,technology,SA,2022.0,MT,2010.0
E_83ec45960b,technology,SUM,2022.0,MT,2010.0
E_83ec45960b,technology,DIA,2023.0,MT,2010.0
E_83ec45960b,technology,QA,2023.0,MT,2010.0
E_8403e57cfb,nmt model,MT,2015.0,MT,2015.0
E_8403e57cfb,nmt model,SUM,2016.0,MT,2015.0
E_842e5a39b0,physical,DIA,2022.0,DIA,2022.0
E_842e5a39b0,physical,MT,2022.0,DIA,2022.0
E_842e5a39b0,physical,QA,2022.0,DIA,2022.0
E_842e5a39b0,physical,SA,2022.0,DIA,2022.0
E_842e5a39b0,physical,SUM,2022.0,DIA,2022.0
E_84338875e6,question answering,SUM,2010.0,SUM,2010.0
E_84338875e6,question answering,QA,2013.0,SUM,2010.0
E_84338875e6,question answering,SA,2020.0,SUM,2010.0
E_843ce07eee,extracellular,DIA,2022.0,DIA,2022.0
E_843ce07eee,extracellular,MT,2022.0,DIA,2022.0
E_843ce07eee,extracellular,QA,2022.0,DIA,2022.0
E_843ce07eee,extracellular,SUM,2023.0,DIA,2022.0
E_8475aaaa03,joint model,MT,2010.0,MT,2010.0
E_8475aaaa03,joint model,SA,2011.0,MT,2010.0
E_8475aaaa03,joint model,QA,2016.0,MT,2010.0
E_8475aaaa03,joint model,SUM,2019.0,MT,2010.0
E_8475aaaa03,joint model,DIA,2021.0,MT,2010.0
E_84a0f3455d,transfer,SA,2011.0,SA,2011.0
E_84a0f3455d,transfer,MT,2018.0,SA,2011.0
E_84a0f3455d,transfer,DIA,2022.0,SA,2011.0
E_84a0f3455d,transfer,QA,2022.0,SA,2011.0
E_84be4cb540,improved performance,SA,2011.0,SA,2011.0
E_84be4cb540,improved performance,SUM,2015.0,SA,2011.0
E_84be4cb540,improved performance,MT,2018.0,SA,2011.0
E_84be4cb540,improved performance,QA,2020.0,SA,2011.0
E_84be4cb540,improved performance,DIA,2021.0,SA,2011.0
E_84bea1f0fd,encoding,MT,2017.0,MT,2017.0
E_84bea1f0fd,encoding,QA,2018.0,MT,2017.0
E_84bea1f0fd,encoding,SA,2019.0,MT,2017.0
E_84bea1f0fd,encoding,DIA,2021.0,MT,2017.0
E_8512ae7d57,language,MT,2017.0,MT,2017.0
E_8512ae7d57,language,QA,2019.0,MT,2017.0
E_8512ae7d57,language,SA,2020.0,MT,2017.0
E_8512ae7d57,language,DIA,2022.0,MT,2017.0
E_8512ae7d57,language,SUM,2022.0,MT,2017.0
E_856d95bf40,our full model,MT,2013.0,MT,2013.0
E_856d95bf40,our full model,DIA,2015.0,MT,2013.0
E_856d95bf40,our full model,QA,2016.0,MT,2013.0
E_856d95bf40,our full model,SA,2018.0,MT,2013.0
E_856d95bf40,our full model,SUM,2019.0,MT,2013.0
E_8582ddf157,technological,DIA,2022.0,DIA,2022.0
E_8582ddf157,technological,SA,2022.0,DIA,2022.0
E_8582ddf157,technological,MT,2023.0,DIA,2022.0
E_8582ddf157,technological,QA,2023.0,DIA,2022.0
E_8596498961,beyond,DIA,2022.0,DIA,2022.0
E_8596498961,beyond,MT,2022.0,DIA,2022.0
E_8596498961,beyond,QA,2022.0,DIA,2022.0
E_8596498961,beyond,SA,2022.0,DIA,2022.0
E_8596498961,beyond,SUM,2022.0,DIA,2022.0
E_85aa9c704a,interactions,QA,2016.0,QA,2016.0
E_85aa9c704a,interactions,SA,2018.0,QA,2016.0
E_85aa9c704a,interactions,MT,2019.0,QA,2016.0
E_85aa9c704a,interactions,DIA,2020.0,QA,2016.0
E_85aa9c704a,interactions,SUM,2020.0,QA,2016.0
E_85d517e292,fine-tuned,SUM,2014.0,SUM,2014.0
E_85d517e292,fine-tuned,MT,2016.0,SUM,2014.0
E_85d517e292,fine-tuned,SA,2016.0,SUM,2014.0
E_85d517e292,fine-tuned,DIA,2017.0,SUM,2014.0
E_85d517e292,fine-tuned,QA,2019.0,SUM,2014.0
E_86128aa79f,predictive,DIA,2022.0,DIA,2022.0
E_86128aa79f,predictive,MT,2022.0,DIA,2022.0
E_86128aa79f,predictive,QA,2022.0,DIA,2022.0
E_86128aa79f,predictive,SA,2022.0,DIA,2022.0
E_86128aa79f,predictive,SUM,2022.0,DIA,2022.0
E_8633ac50c9,no improvement,MT,2010.0,MT,2010.0
E_8633ac50c9,no improvement,SA,2015.0,MT,2010.0
E_8633ac50c9,no improvement,QA,2019.0,MT,2010.0
E_8633ac50c9,no improvement,DIA,2020.0,MT,2010.0
E_8690e946ac,syntactic information,MT,2012.0,MT,2012.0
E_8690e946ac,syntactic information,SA,2012.0,MT,2012.0
E_8690e946ac,syntactic information,SUM,2015.0,MT,2012.0
E_8690e946ac,syntactic information,QA,2018.0,MT,2012.0
E_8700ed4820,tuning,MT,2011.0,MT,2011.0
E_8700ed4820,tuning,SA,2018.0,MT,2011.0
E_8700ed4820,tuning,SUM,2018.0,MT,2011.0
E_8700ed4820,tuning,QA,2022.0,MT,2011.0
E_8726c9b848,effective,MT,2010.0,MT,2010.0
E_8726c9b848,effective,SA,2014.0,MT,2010.0
E_8726c9b848,effective,SUM,2014.0,MT,2010.0
E_8726c9b848,effective,QA,2017.0,MT,2010.0
E_8726c9b848,effective,DIA,2019.0,MT,2010.0
E_87b9f7945e,outperformed,MT,2010.0,MT,2010.0
E_87b9f7945e,outperformed,SA,2010.0,MT,2010.0
E_87b9f7945e,outperformed,QA,2011.0,MT,2010.0
E_87b9f7945e,outperformed,SUM,2011.0,MT,2010.0
E_87b9f7945e,outperformed,DIA,2015.0,MT,2010.0
E_87edff8b80,all the models,QA,2015.0,QA,2015.0
E_87edff8b80,all the models,DIA,2016.0,QA,2015.0
E_87edff8b80,all the models,MT,2017.0,QA,2015.0
E_87edff8b80,all the models,SA,2017.0,QA,2015.0
E_87edff8b80,all the models,SUM,2020.0,QA,2015.0
E_8800e1c9b3,introduction,MT,2019.0,MT,2019.0
E_8800e1c9b3,introduction,DIA,2022.0,MT,2019.0
E_8800e1c9b3,introduction,QA,2022.0,MT,2019.0
E_8800e1c9b3,introduction,SA,2022.0,MT,2019.0
E_8800e1c9b3,introduction,SUM,2022.0,MT,2019.0
E_8862a69ae7,other methods,MT,2011.0,MT,2011.0
E_8862a69ae7,other methods,SA,2013.0,MT,2011.0
E_8862a69ae7,other methods,SUM,2014.0,MT,2011.0
E_8862a69ae7,other methods,QA,2015.0,MT,2011.0
E_8862a69ae7,other methods,DIA,2016.0,MT,2011.0
E_88645dd77a,practical,DIA,2022.0,SA,2022.0
E_88645dd77a,practical,MT,2022.0,SA,2022.0
E_88645dd77a,practical,QA,2022.0,SA,2022.0
E_88645dd77a,practical,SA,2022.0,SA,2022.0
E_8abfa863f7,educational,DIA,2022.0,DIA,2022.0
E_8abfa863f7,educational,QA,2022.0,DIA,2022.0
E_8abfa863f7,educational,MT,2023.0,DIA,2022.0
E_8abfa863f7,educational,SA,2023.0,DIA,2022.0
E_8aca9ffe13,finetuned,MT,2012.0,MT,2012.0
E_8aca9ffe13,finetuned,SA,2019.0,MT,2012.0
E_8aca9ffe13,finetuned,DIA,2020.0,MT,2012.0
E_8aca9ffe13,finetuned,QA,2020.0,MT,2012.0
E_8aca9ffe13,finetuned,SUM,2020.0,MT,2012.0
E_8bdcb08f6f,development set,MT,2010.0,MT,2010.0
E_8bdcb08f6f,development set,QA,2016.0,MT,2010.0
E_8bdcb08f6f,development set,SA,2016.0,MT,2010.0
E_8bdcb08f6f,development set,SUM,2019.0,MT,2010.0
E_8bdcb08f6f,development set,DIA,2020.0,MT,2010.0
E_8c2ac10674,each sentence,SUM,2013.0,SUM,2013.0
E_8c2ac10674,each sentence,SA,2014.0,SUM,2013.0
E_8c2ac10674,each sentence,MT,2015.0,SUM,2013.0
E_8c2ac10674,each sentence,DIA,2016.0,SUM,2013.0
E_8c2ac10674,each sentence,QA,2018.0,SUM,2013.0
E_8c6859da43,sentiment analysis,SA,2010.0,SA,2010.0
E_8c6859da43,sentiment analysis,DIA,2019.0,SA,2010.0
E_8c6859da43,sentiment analysis,MT,2021.0,SA,2010.0
E_8cb043b2da,adaptive,DIA,2022.0,DIA,2022.0
E_8cb043b2da,adaptive,MT,2022.0,DIA,2022.0
E_8cb043b2da,adaptive,QA,2022.0,DIA,2022.0
E_8cb043b2da,adaptive,SA,2022.0,DIA,2022.0
E_8cb043b2da,adaptive,SUM,2022.0,DIA,2022.0
E_8cbab9c97f,greedy search,MT,2014.0,MT,2014.0
E_8cbab9c97f,greedy search,SA,2019.0,MT,2014.0
E_8cbab9c97f,greedy search,DIA,2020.0,MT,2014.0
E_8cf199e7ba,randomly initialized,MT,2014.0,MT,2014.0
E_8cf199e7ba,randomly initialized,SA,2014.0,MT,2014.0
E_8cf199e7ba,randomly initialized,QA,2017.0,MT,2014.0
E_8cf199e7ba,randomly initialized,DIA,2019.0,MT,2014.0
E_8cf199e7ba,randomly initialized,SUM,2020.0,MT,2014.0
E_8d78838543,teacher,MT,2014.0,MT,2014.0
E_8d78838543,teacher,DIA,2017.0,MT,2014.0
E_8d78838543,teacher,QA,2020.0,MT,2014.0
E_8d78838543,teacher,SUM,2021.0,MT,2014.0
E_8d78838543,teacher,SA,2023.0,MT,2014.0
E_8da6f5e5e8,academic,DIA,2022.0,DIA,2022.0
E_8da6f5e5e8,academic,QA,2022.0,DIA,2022.0
E_8da6f5e5e8,academic,SA,2022.0,DIA,2022.0
E_8da6f5e5e8,academic,MT,2023.0,DIA,2022.0
E_8da6f5e5e8,academic,SUM,2023.0,DIA,2022.0
E_8dbdda48fb,simple,QA,2020.0,QA,2020.0
E_8dbdda48fb,simple,SA,2020.0,QA,2020.0
E_8dbdda48fb,simple,MT,2021.0,QA,2020.0
E_8dbdda48fb,simple,DIA,2022.0,QA,2020.0
E_8dbdda48fb,simple,SUM,2023.0,QA,2020.0
E_8dc497ec2e,developing,DIA,2022.0,DIA,2022.0
E_8dc497ec2e,developing,MT,2022.0,DIA,2022.0
E_8dc497ec2e,developing,QA,2022.0,DIA,2022.0
E_8dc497ec2e,developing,SA,2022.0,DIA,2022.0
E_8dc497ec2e,developing,SUM,2022.0,DIA,2022.0
E_8e04beece3,competitive results,QA,2010.0,QA,2010.0
E_8e04beece3,competitive results,SUM,2010.0,QA,2010.0
E_8e04beece3,competitive results,SA,2013.0,QA,2010.0
E_8e04beece3,competitive results,MT,2018.0,QA,2010.0
E_8e2c5395f5,large improvement,MT,2010.0,MT,2010.0
E_8e2c5395f5,large improvement,QA,2018.0,MT,2010.0
E_8e2c5395f5,large improvement,SA,2018.0,MT,2010.0
E_8e2c5395f5,large improvement,SUM,2018.0,MT,2010.0
E_8efbc76bb9,finetuning,MT,2012.0,MT,2012.0
E_8efbc76bb9,finetuning,QA,2019.0,MT,2012.0
E_8efbc76bb9,finetuning,DIA,2020.0,MT,2012.0
E_8efbc76bb9,finetuning,SUM,2020.0,MT,2012.0
E_8f0f127fa2,consistent gains,MT,2013.0,MT,2013.0
E_8f0f127fa2,consistent gains,SA,2014.0,MT,2013.0
E_8f0f127fa2,consistent gains,QA,2019.0,MT,2013.0
E_8f26755056,transformer model,MT,2018.0,MT,2018.0
E_8f26755056,transformer model,QA,2019.0,MT,2018.0
E_8f26755056,transformer model,DIA,2020.0,MT,2018.0
E_8f26755056,transformer model,SUM,2020.0,MT,2018.0
E_8f26755056,transformer model,SA,2021.0,MT,2018.0
E_8f3d6ead95,epigenetic,DIA,2022.0,SA,2022.0
E_8f3d6ead95,epigenetic,MT,2022.0,SA,2022.0
E_8f3d6ead95,epigenetic,QA,2022.0,SA,2022.0
E_8f3d6ead95,epigenetic,SA,2022.0,SA,2022.0
E_8f3d6ead95,epigenetic,SUM,2022.0,SA,2022.0
E_8f4ef05b54,natural,DIA,2022.0,MT,2022.0
E_8f4ef05b54,natural,MT,2022.0,MT,2022.0
E_8f4ef05b54,natural,QA,2022.0,MT,2022.0
E_8f4ef05b54,natural,SA,2022.0,MT,2022.0
E_8f4ef05b54,natural,SUM,2022.0,MT,2022.0
E_8f6b983ad0,meteor,MT,2010.0,MT,2010.0
E_8f6b983ad0,meteor,SUM,2018.0,MT,2010.0
E_8f6b983ad0,meteor,DIA,2019.0,MT,2010.0
E_8f6b983ad0,meteor,QA,2019.0,MT,2010.0
E_8f888fedf6,published,DIA,2022.0,DIA,2022.0
E_8f888fedf6,published,MT,2022.0,DIA,2022.0
E_8f888fedf6,published,SA,2022.0,DIA,2022.0
E_8f888fedf6,published,SUM,2022.0,DIA,2022.0
E_8f888fedf6,published,QA,2023.0,DIA,2022.0
E_8fd22ea29d,exploiting,DIA,2022.0,DIA,2022.0
E_8fd22ea29d,exploiting,MT,2022.0,DIA,2022.0
E_8fd22ea29d,exploiting,QA,2022.0,DIA,2022.0
E_8fd22ea29d,exploiting,SA,2022.0,DIA,2022.0
E_8fd22ea29d,exploiting,SUM,2022.0,DIA,2022.0
E_90538e129e,that may be,DIA,2022.0,SUM,2022.0
E_90538e129e,that may be,MT,2022.0,SUM,2022.0
E_90538e129e,that may be,QA,2022.0,SUM,2022.0
E_90538e129e,that may be,SA,2022.0,SUM,2022.0
E_90538e129e,that may be,SUM,2022.0,SUM,2022.0
E_9074d4992d,aspects,SA,2016.0,SA,2016.0
E_9074d4992d,aspects,DIA,2019.0,SA,2016.0
E_9074d4992d,aspects,QA,2022.0,SA,2016.0
E_90ed4512c9,related,DIA,2022.0,SA,2022.0
E_90ed4512c9,related,MT,2022.0,SA,2022.0
E_90ed4512c9,related,QA,2022.0,SA,2022.0
E_90ed4512c9,related,SA,2022.0,SA,2022.0
E_90ed4512c9,related,SUM,2022.0,SA,2022.0
E_9214e0c2c3,each epoch,DIA,2017.0,SA,2017.0
E_9214e0c2c3,each epoch,MT,2017.0,SA,2017.0
E_9214e0c2c3,each epoch,SA,2017.0,SA,2017.0
E_9214e0c2c3,each epoch,SUM,2019.0,SA,2017.0
E_9214e0c2c3,each epoch,QA,2020.0,SA,2017.0
E_92a2b5cb9c,article,QA,2018.0,QA,2018.0
E_92a2b5cb9c,article,SUM,2019.0,QA,2018.0
E_92a2b5cb9c,article,DIA,2022.0,QA,2018.0
E_92a2b5cb9c,article,MT,2022.0,QA,2018.0
E_92a2b5cb9c,article,SA,2022.0,QA,2018.0
E_93aefb91c3,tissue,DIA,2022.0,DIA,2022.0
E_93aefb91c3,tissue,MT,2022.0,DIA,2022.0
E_93aefb91c3,tissue,QA,2022.0,DIA,2022.0
E_93aefb91c3,tissue,SUM,2022.0,DIA,2022.0
E_93d5902861,byte-pair encoding,MT,2017.0,MT,2017.0
E_93d5902861,byte-pair encoding,SUM,2019.0,MT,2017.0
E_93d5902861,byte-pair encoding,DIA,2020.0,MT,2017.0
E_93d5902861,byte-pair encoding,QA,2020.0,MT,2017.0
E_945093eb10,fine-tuning,MT,2014.0,SUM,2014.0
E_945093eb10,fine-tuning,SUM,2014.0,SUM,2014.0
E_945093eb10,fine-tuning,QA,2018.0,SUM,2014.0
E_945093eb10,fine-tuning,SA,2018.0,SUM,2014.0
E_945093eb10,fine-tuning,DIA,2019.0,SUM,2014.0
E_9462d52fc6,feature weights,MT,2010.0,MT,2010.0
E_9462d52fc6,feature weights,SUM,2015.0,MT,2010.0
E_9472cc4c57,evaluating,QA,2019.0,QA,2019.0
E_9472cc4c57,evaluating,DIA,2022.0,QA,2019.0
E_9472cc4c57,evaluating,MT,2022.0,QA,2019.0
E_9472cc4c57,evaluating,SA,2022.0,QA,2019.0
E_9472cc4c57,evaluating,SUM,2023.0,QA,2019.0
E_9502583444,improved,MT,2010.0,MT,2010.0
E_9502583444,improved,SA,2015.0,MT,2010.0
E_9502583444,improved,QA,2018.0,MT,2010.0
E_9502583444,improved,DIA,2019.0,MT,2010.0
E_9502583444,improved,SUM,2020.0,MT,2010.0
E_95456e7506,difference,MT,2010.0,MT,2010.0
E_95456e7506,difference,SUM,2010.0,MT,2010.0
E_95456e7506,difference,QA,2011.0,MT,2010.0
E_95456e7506,difference,SA,2015.0,MT,2010.0
E_95456e7506,difference,DIA,2017.0,MT,2010.0
E_958153f1b8,general,MT,2015.0,MT,2015.0
E_958153f1b8,general,DIA,2022.0,MT,2015.0
E_958153f1b8,general,SA,2022.0,MT,2015.0
E_958153f1b8,general,SUM,2022.0,MT,2015.0
E_95a966806d,dialogues,DIA,2016.0,DIA,2016.0
E_95a966806d,dialogues,SUM,2021.0,DIA,2016.0
E_95c359186c,funding,DIA,2022.0,MT,2022.0
E_95c359186c,funding,MT,2022.0,MT,2022.0
E_95c359186c,funding,QA,2022.0,MT,2022.0
E_95c359186c,funding,SA,2022.0,MT,2022.0
E_95c359186c,funding,SUM,2022.0,MT,2022.0
E_95f808ad07,significantly outperform,SUM,2010.0,SUM,2010.0
E_95f808ad07,significantly outperform,SA,2011.0,SUM,2010.0
E_95f808ad07,significantly outperform,MT,2012.0,SUM,2010.0
